InstanteActual,VolumenDescargas,VolumenAlmacenamiento,VolumenVentas1,VolumenVentas2,VolumenFugas,ProxVolumenDescargas,ProxVolumenVentas1,ProxVolumenVentas2,VolumenAcumuladoDescargas,VolumenAcumuladoVentas1,VolumenAcumuladoVentas2,VolumenAcumuladoFugas,InstanteProxDispDescargas,InstanteProxDispVentas1,InstanteProxDispVentas2,RecargasTotalesDescargas,RecargasTotalesVentas1,RecargasTotalesVentas2,AlturaFuga,CaudalFuga
2024-07-06 15:05:10,28.0,69.0,3.0,2.0,2.0,4971.0,1702.0,3391.0,5849.0,3258.0,9356.0,7182.0,42.0,30.0,15.0,88.0,84.0,32.0,154.0,14.0
2024-07-06 15:05:17,20.0,92.0,3.0,3.0,2.0,714.0,4784.0,4011.0,9280.0,3225.0,280.0,2711.0,99.0,9.0,54.0,38.0,77.0,52.0,1157.0,4.0
2024-07-06 15:05:23,14.0,93.0,1.0,3.0,2.0,9061.0,8108.0,59.0,1236.0,9670.0,5854.0,4002.0,84.0,3.0,71.0,41.0,37.0,84.0,6628.0,67.0
2024-07-06 15:05:29,2.0,77.0,1.0,2.0,0.0,4970.0,3596.0,5397.0,6075.0,5142.0,4109.0,3554.0,97.0,46.0,91.0,8.0,96.0,60.0,1783.0,60.0
2024-07-06 15:05:45,19.0,82.0,0.0,2.0,0.0,8915.0,5385.0,2701.0,3748.0,4180.0,1752.0,4901.0,90.0,44.0,60.0,39.0,88.0,59.0,3755.0,74.0
2024-07-06 15:05:52,25.0,6.0,1.0,3.0,2.0,6769.0,1166.0,6461.0,5387.0,1956.0,8309.0,5673.0,6.0,15.0,14.0,42.0,93.0,44.0,6492.0,98.0
2024-07-06 15:05:59,18.0,72.0,2.0,2.0,3.0,167.0,8155.0,3189.0,6256.0,5491.0,3804.0,2335.0,18.0,7.0,60.0,47.0,48.0,68.0,4650.0,7.0
2024-07-06 15:06:17,29.0,121.0,1.0,2.0,3.0,2102.0,3832.0,4060.0,8759.0,3064.0,6339.0,4167.0,99.0,95.0,6.0,43.0,53.0,99.0,7278.0,1.0
2024-07-06 15:06:23,3.0,89.0,1.0,0.0,1.0,9535.0,9597.0,7485.0,4505.0,1658.0,1044.0,3579.0,98.0,38.0,60.0,1.0,22.0,29.0,6950.0,92.0
2024-07-06 15:06:42,26.0,23.0,1.0,1.0,0.0,512.0,2058.0,134.0,494.0,5593.0,6995.0,4452.0,92.0,26.0,40.0,71.0,50.0,87.0,3391.0,98.0
2024-07-06 15:06:48,30.0,51.0,1.0,3.0,1.0,6403.0,3559.0,7531.0,5865.0,2916.0,6032.0,8234.0,87.0,6.0,66.0,29.0,87.0,50.0,7168.0,92.0
2024-07-06 15:06:58,30.0,24.0,3.0,3.0,1.0,4275.0,5490.0,9578.0,7885.0,4989.0,5270.0,8870.0,19.0,77.0,35.0,27.0,38.0,20.0,4033.0,87.0
2024-07-06 15:07:05,10.0,9.0,3.0,1.0,2.0,4249.0,5264.0,8168.0,2406.0,1965.0,2955.0,9474.0,74.0,69.0,8.0,86.0,98.0,13.0,950.0,67.0
2024-07-06 15:07:32,0.0,21.0,2.0,3.0,3.0,3335.0,3780.0,7712.0,7759.0,7425.0,7758.0,4485.0,67.0,77.0,2.0,40.0,72.0,75.0,2252.0,99.0
2024-07-06 15:07:38,1.0,0.0,0.0,1.0,2.0,3497.0,8111.0,4185.0,2710.0,1672.0,6316.0,9389.0,67.0,71.0,12.0,23.0,76.0,83.0,7915.0,60.0
2024-07-06 15:07:55,20.0,20.0,0.0,3.0,0.0,9693.0,2499.0,9973.0,9436.0,6356.0,6070.0,3441.0,13.0,66.0,17.0,53.0,47.0,79.0,9050.0,34.0
2024-07-06 15:08:03,26.0,47.0,0.0,2.0,3.0,2857.0,5987.0,4309.0,7649.0,7775.0,2171.0,1562.0,86.0,59.0,84.0,64.0,60.0,13.0,3020.0,80.0
2024-07-06 15:08:28,8.0,42.0,3.0,3.0,2.0,4775.0,6731.0,2125.0,6865.0,2294.0,7175.0,2447.0,4.0,23.0,55.0,5.0,87.0,42.0,7043.0,53.0
2024-07-06 15:08:34,12.0,10.0,3.0,3.0,0.0,7448.0,133.0,2998.0,1569.0,952.0,9787.0,5857.0,90.0,49.0,70.0,79.0,19.0,12.0,660.0,35.0
2024-07-06 15:08:40,13.0,82.0,1.0,1.0,0.0,8732.0,5785.0,5798.0,9127.0,7791.0,9033.0,1158.0,47.0,31.0,52.0,64.0,47.0,18.0,2167.0,73.0
2024-07-06 15:08:46,24.0,92.0,3.0,2.0,0.0,5175.0,5848.0,3684.0,4371.0,1030.0,9827.0,3219.0,57.0,80.0,21.0,3.0,79.0,70.0,6423.0,69.0
2024-07-06 15:08:52,32.0,83.0,3.0,3.0,1.0,517.0,4368.0,9034.0,8798.0,7211.0,9126.0,3355.0,6.0,74.0,9.0,67.0,18.0,4.0,5896.0,40.0
2024-07-06 15:09:10,14.0,95.0,0.0,1.0,1.0,3368.0,1435.0,7656.0,1019.0,8471.0,5869.0,2260.0,64.0,26.0,85.0,77.0,24.0,53.0,4930.0,33.0
2024-07-06 15:09:18,3.0,83.0,3.0,0.0,1.0,3233.0,3870.0,5722.0,6975.0,2336.0,7908.0,1544.0,85.0,81.0,61.0,57.0,5.0,21.0,1947.0,89.0
2024-07-06 15:09:44,2.0,113.0,2.0,2.0,2.0,9205.0,3584.0,9082.0,7578.0,8551.0,3435.0,8110.0,82.0,98.0,81.0,37.0,71.0,49.0,4192.0,13.0
2024-07-06 15:09:59,30.0,26.0,3.0,0.0,2.0,8225.0,860.0,6983.0,951.0,6034.0,2008.0,7188.0,3.0,51.0,49.0,90.0,78.0,69.0,1963.0,55.0
2024-07-06 15:10:12,23.0,11.0,2.0,3.0,0.0,4678.0,746.0,7046.0,3261.0,3775.0,9893.0,2008.0,22.0,11.0,32.0,93.0,18.0,54.0,6760.0,55.0
2024-07-06 15:10:26,25.0,16.0,3.0,0.0,3.0,7376.0,2696.0,2210.0,905.0,5749.0,3757.0,602.0,39.0,19.0,50.0,15.0,3.0,79.0,6597.0,15.0
2024-07-06 15:10:32,30.0,123.0,2.0,0.0,1.0,3325.0,2591.0,5836.0,1734.0,1917.0,1162.0,5978.0,70.0,4.0,9.0,70.0,27.0,8.0,4564.0,24.0
2024-07-06 15:10:48,1.0,101.0,1.0,1.0,0.0,3313.0,7424.0,2426.0,1570.0,9057.0,3153.0,4967.0,73.0,21.0,22.0,38.0,14.0,13.0,4303.0,82.0
2024-07-06 15:10:57,13.0,79.0,2.0,1.0,0.0,1170.0,8995.0,9697.0,5687.0,2090.0,1477.0,1544.0,60.0,11.0,40.0,52.0,85.0,6.0,8923.0,35.0
2024-07-06 15:11:04,26.0,82.0,1.0,1.0,0.0,6497.0,2683.0,8520.0,5521.0,6850.0,3054.0,8379.0,24.0,25.0,27.0,36.0,15.0,79.0,418.0,92.0
2024-07-06 15:11:18,2.0,56.0,3.0,0.0,3.0,7980.0,4397.0,9501.0,8186.0,2446.0,2177.0,228.0,14.0,11.0,61.0,30.0,86.0,83.0,6781.0,20.0
2024-07-06 15:11:24,13.0,101.0,0.0,0.0,1.0,3010.0,7557.0,5371.0,326.0,2776.0,4365.0,8855.0,43.0,19.0,92.0,4.0,4.0,26.0,153.0,45.0
2024-07-06 15:11:42,31.0,95.0,3.0,1.0,3.0,1481.0,1883.0,5604.0,3849.0,9492.0,7938.0,760.0,19.0,50.0,39.0,72.0,75.0,27.0,3495.0,20.0
2024-07-06 15:11:48,17.0,24.0,3.0,2.0,1.0,7669.0,8070.0,2886.0,8857.0,5050.0,3807.0,9019.0,5.0,41.0,70.0,51.0,35.0,37.0,7570.0,40.0
2024-07-06 15:12:08,11.0,57.0,0.0,1.0,2.0,9368.0,1195.0,5090.0,1690.0,3439.0,7654.0,3179.0,22.0,9.0,79.0,70.0,47.0,45.0,3528.0,95.0
2024-07-06 15:12:18,23.0,3.0,3.0,1.0,2.0,7111.0,6323.0,9369.0,888.0,3562.0,2098.0,158.0,45.0,84.0,57.0,81.0,67.0,2.0,2261.0,95.0
2024-07-06 15:12:30,9.0,54.0,2.0,3.0,2.0,8532.0,2216.0,7053.0,3690.0,3412.0,190.0,9939.0,28.0,29.0,36.0,69.0,73.0,91.0,4493.0,69.0
2024-07-06 15:12:42,10.0,78.0,0.0,1.0,2.0,5000.0,6000.0,9972.0,2782.0,7966.0,4605.0,9428.0,42.0,16.0,72.0,95.0,80.0,8.0,6998.0,63.0
2024-07-06 15:12:48,30.0,38.0,1.0,3.0,2.0,7463.0,3289.0,1592.0,2069.0,5548.0,616.0,5612.0,25.0,98.0,35.0,90.0,17.0,67.0,4042.0,45.0
2024-07-06 15:13:06,13.0,80.0,2.0,3.0,3.0,2589.0,7019.0,722.0,779.0,3436.0,4033.0,5047.0,8.0,17.0,10.0,39.0,63.0,73.0,8086.0,24.0
2024-07-06 15:13:12,29.0,71.0,1.0,0.0,0.0,871.0,9799.0,1773.0,4701.0,8500.0,2929.0,6668.0,98.0,73.0,4.0,49.0,9.0,66.0,8972.0,58.0
2024-07-06 15:13:26,8.0,5.0,2.0,3.0,0.0,7264.0,5442.0,4438.0,9759.0,6599.0,4639.0,8747.0,57.0,52.0,92.0,78.0,59.0,91.0,9430.0,38.0
2024-07-06 15:13:32,23.0,22.0,2.0,2.0,3.0,2707.0,3303.0,3272.0,8129.0,4880.0,4661.0,8806.0,27.0,40.0,58.0,43.0,40.0,47.0,2486.0,64.0
2024-07-06 15:13:38,27.0,13.0,2.0,0.0,3.0,9277.0,7440.0,3622.0,7755.0,1415.0,1198.0,6837.0,79.0,21.0,15.0,91.0,34.0,32.0,999.0,88.0
2024-07-06 15:13:44,31.0,16.0,1.0,2.0,2.0,2871.0,7398.0,6471.0,2612.0,2675.0,938.0,342.0,23.0,66.0,16.0,64.0,1.0,78.0,6637.0,95.0
2024-07-06 15:13:52,29.0,80.0,3.0,1.0,0.0,6981.0,5049.0,8646.0,7736.0,4126.0,4192.0,5533.0,20.0,49.0,99.0,10.0,31.0,96.0,1938.0,6.0
2024-07-06 15:13:58,21.0,106.0,0.0,1.0,2.0,6246.0,7051.0,921.0,8053.0,6330.0,1966.0,9996.0,25.0,1.0,54.0,23.0,40.0,17.0,8388.0,40.0
2024-07-06 15:14:15,31.0,109.0,1.0,0.0,3.0,3692.0,8322.0,3928.0,5372.0,8058.0,7342.0,5935.0,51.0,84.0,93.0,59.0,20.0,77.0,2300.0,31.0
2024-07-06 15:14:24,18.0,73.0,0.0,2.0,2.0,9444.0,3888.0,5580.0,1137.0,4158.0,9731.0,8213.0,65.0,53.0,66.0,55.0,1.0,50.0,9972.0,55.0
2024-07-06 15:14:30,16.0,98.0,2.0,2.0,0.0,1043.0,9232.0,6937.0,8074.0,4802.0,768.0,238.0,55.0,9.0,31.0,84.0,10.0,74.0,7024.0,58.0
2024-07-06 15:14:40,1.0,37.0,3.0,3.0,3.0,5073.0,7344.0,1867.0,212.0,9639.0,6943.0,3944.0,35.0,46.0,41.0,60.0,64.0,33.0,285.0,41.0
2024-07-06 15:14:47,26.0,89.0,3.0,0.0,1.0,4522.0,3964.0,2509.0,1939.0,5000.0,5539.0,3456.0,53.0,88.0,73.0,41.0,60.0,80.0,3104.0,9.0
2024-07-06 15:14:53,20.0,10.0,0.0,2.0,1.0,2651.0,21.0,7619.0,1830.0,7906.0,2346.0,3978.0,34.0,18.0,65.0,54.0,37.0,79.0,966.0,82.0
2024-07-06 15:15:00,22.0,117.0,3.0,3.0,1.0,7087.0,812.0,1279.0,3761.0,652.0,9102.0,5192.0,28.0,77.0,78.0,13.0,8.0,71.0,882.0,59.0
2024-07-06 15:15:06,15.0,116.0,0.0,3.0,0.0,8047.0,1109.0,2962.0,2124.0,9008.0,7469.0,3359.0,61.0,47.0,28.0,80.0,30.0,71.0,1209.0,93.0
2024-07-06 15:15:12,3.0,111.0,0.0,3.0,2.0,4721.0,6513.0,1002.0,3659.0,5009.0,8583.0,6322.0,41.0,67.0,97.0,17.0,1.0,9.0,1946.0,56.0
2024-07-06 15:15:18,29.0,59.0,1.0,0.0,0.0,1845.0,9638.0,9546.0,8701.0,4766.0,9805.0,7062.0,60.0,93.0,95.0,18.0,3.0,60.0,8643.0,72.0
2024-07-06 15:15:26,12.0,90.0,1.0,1.0,2.0,5227.0,7741.0,8504.0,7030.0,579.0,5913.0,1484.0,58.0,36.0,7.0,64.0,49.0,89.0,4326.0,39.0
2024-07-06 15:15:34,11.0,35.0,3.0,0.0,3.0,2656.0,6548.0,7612.0,2227.0,6863.0,8465.0,2981.0,58.0,10.0,41.0,8.0,19.0,76.0,8606.0,64.0
2024-07-06 15:15:43,31.0,51.0,1.0,3.0,3.0,94.0,7544.0,4441.0,7839.0,2006.0,9662.0,1540.0,21.0,84.0,90.0,59.0,19.0,12.0,6284.0,23.0
2024-07-06 15:15:49,3.0,106.0,2.0,3.0,2.0,2100.0,3860.0,1871.0,3520.0,3370.0,8059.0,3111.0,70.0,53.0,73.0,64.0,89.0,29.0,115.0,83.0
2024-07-06 15:15:55,10.0,10.0,3.0,1.0,3.0,7176.0,4057.0,8620.0,7967.0,8562.0,3566.0,5666.0,21.0,59.0,14.0,99.0,9.0,96.0,6836.0,88.0
2024-07-06 15:16:04,32.0,95.0,1.0,0.0,0.0,7066.0,4501.0,252.0,4200.0,1059.0,2547.0,8400.0,36.0,92.0,63.0,78.0,86.0,52.0,4147.0,30.0
2024-07-06 15:16:10,15.0,1.0,0.0,2.0,1.0,6659.0,2528.0,144.0,8448.0,5049.0,5751.0,4589.0,40.0,7.0,78.0,65.0,17.0,4.0,1063.0,36.0
2024-07-06 15:16:32,30.0,71.0,3.0,3.0,2.0,4010.0,3050.0,8588.0,5677.0,3706.0,1166.0,8965.0,64.0,2.0,63.0,6.0,33.0,7.0,9275.0,91.0
2024-07-06 15:16:39,4.0,119.0,0.0,3.0,3.0,1414.0,6955.0,1929.0,1518.0,8511.0,5680.0,2540.0,89.0,85.0,71.0,97.0,86.0,51.0,1121.0,14.0
2024-07-06 15:16:45,20.0,92.0,3.0,0.0,1.0,2054.0,8656.0,8451.0,4420.0,7579.0,3717.0,5123.0,29.0,68.0,48.0,69.0,85.0,36.0,587.0,18.0
2024-07-06 15:16:53,4.0,20.0,2.0,3.0,0.0,383.0,5339.0,9647.0,5627.0,4301.0,3889.0,614.0,67.0,4.0,19.0,79.0,5.0,89.0,7403.0,19.0
2024-07-06 15:17:02,27.0,70.0,0.0,1.0,0.0,2022.0,7800.0,218.0,2449.0,6842.0,7665.0,2620.0,9.0,84.0,49.0,22.0,82.0,4.0,264.0,62.0
2024-07-06 15:17:08,23.0,114.0,2.0,1.0,2.0,5841.0,5708.0,3880.0,8026.0,5778.0,3774.0,7560.0,16.0,32.0,74.0,16.0,6.0,49.0,7517.0,57.0
2024-07-06 15:17:27,16.0,16.0,2.0,1.0,1.0,7001.0,6399.0,3118.0,6283.0,2887.0,6837.0,4876.0,60.0,63.0,68.0,59.0,20.0,45.0,1599.0,12.0
2024-07-06 15:17:33,29.0,76.0,3.0,2.0,3.0,5473.0,8219.0,8121.0,293.0,2539.0,9489.0,2392.0,26.0,4.0,12.0,59.0,94.0,73.0,66.0,4.0
2024-07-06 15:17:43,15.0,30.0,0.0,2.0,3.0,1994.0,893.0,4213.0,8617.0,3256.0,8161.0,1728.0,78.0,31.0,70.0,90.0,43.0,70.0,732.0,39.0
2024-07-06 15:17:51,6.0,28.0,2.0,0.0,1.0,812.0,5034.0,5104.0,4544.0,7405.0,8914.0,4151.0,73.0,78.0,9.0,6.0,80.0,83.0,9896.0,62.0
2024-07-06 15:18:10,5.0,23.0,3.0,3.0,3.0,6286.0,8944.0,3623.0,1105.0,9512.0,6534.0,2206.0,53.0,33.0,16.0,73.0,80.0,6.0,4985.0,24.0
2024-07-06 15:18:27,14.0,37.0,3.0,0.0,2.0,6110.0,846.0,3772.0,3850.0,5280.0,1030.0,1405.0,10.0,31.0,78.0,47.0,39.0,13.0,8863.0,19.0
2024-07-06 15:18:33,24.0,7.0,0.0,3.0,2.0,125.0,9576.0,285.0,6423.0,5197.0,8016.0,8388.0,44.0,68.0,74.0,26.0,33.0,99.0,7826.0,74.0
2024-07-06 15:18:41,29.0,73.0,2.0,3.0,2.0,3313.0,6918.0,6965.0,9616.0,8124.0,7169.0,8529.0,26.0,90.0,75.0,99.0,1.0,72.0,4041.0,6.0
2024-07-06 15:18:57,18.0,44.0,0.0,0.0,2.0,6708.0,7252.0,4551.0,7018.0,7310.0,3076.0,2116.0,66.0,99.0,7.0,52.0,55.0,42.0,2167.0,17.0
2024-07-06 15:19:15,18.0,91.0,3.0,0.0,1.0,1806.0,824.0,5360.0,3907.0,3322.0,3044.0,8891.0,73.0,12.0,13.0,23.0,72.0,45.0,1409.0,10.0
2024-07-06 15:19:31,28.0,78.0,2.0,0.0,3.0,5455.0,560.0,4460.0,2640.0,8369.0,3921.0,4344.0,88.0,41.0,99.0,89.0,6.0,17.0,1148.0,6.0
2024-07-06 15:19:38,19.0,35.0,2.0,2.0,0.0,812.0,1617.0,4015.0,9327.0,3388.0,4079.0,9759.0,25.0,27.0,64.0,6.0,79.0,17.0,4511.0,0.0
2024-07-06 15:19:47,31.0,16.0,3.0,1.0,3.0,9019.0,7617.0,641.0,4813.0,3179.0,998.0,6391.0,97.0,22.0,34.0,61.0,60.0,31.0,9645.0,41.0
2024-07-06 15:19:55,4.0,50.0,2.0,2.0,1.0,2026.0,5855.0,57.0,361.0,5739.0,7841.0,7673.0,6.0,11.0,36.0,59.0,16.0,33.0,2923.0,50.0
2024-07-06 15:20:01,22.0,51.0,1.0,3.0,0.0,2333.0,5023.0,9413.0,2148.0,9368.0,1032.0,3349.0,90.0,13.0,27.0,37.0,30.0,7.0,3370.0,19.0
2024-07-06 15:20:17,13.0,59.0,2.0,0.0,0.0,1618.0,5973.0,3150.0,7080.0,8165.0,1393.0,1548.0,86.0,39.0,76.0,88.0,88.0,95.0,4305.0,27.0
2024-07-06 15:20:23,0.0,95.0,2.0,1.0,3.0,1071.0,6674.0,7611.0,6107.0,7088.0,2324.0,1548.0,56.0,93.0,41.0,72.0,13.0,91.0,9778.0,38.0
2024-07-06 15:20:32,31.0,87.0,0.0,3.0,2.0,7188.0,2215.0,1415.0,9528.0,4085.0,8635.0,8724.0,26.0,17.0,34.0,44.0,83.0,18.0,8422.0,93.0
2024-07-06 15:20:47,20.0,31.0,3.0,0.0,3.0,3982.0,9856.0,7600.0,5275.0,5724.0,7126.0,6509.0,27.0,55.0,84.0,91.0,24.0,21.0,7692.0,20.0
2024-07-06 15:21:01,5.0,12.0,1.0,2.0,2.0,4489.0,71.0,2122.0,4284.0,910.0,52.0,9219.0,74.0,19.0,7.0,7.0,55.0,94.0,9128.0,76.0
2024-07-06 15:21:07,9.0,15.0,0.0,3.0,3.0,7761.0,9745.0,1173.0,293.0,999.0,2171.0,2213.0,16.0,21.0,46.0,40.0,98.0,1.0,3572.0,96.0
2024-07-06 15:21:29,6.0,94.0,0.0,0.0,0.0,8738.0,8381.0,1372.0,4158.0,4400.0,1817.0,1267.0,97.0,57.0,92.0,94.0,66.0,63.0,1779.0,91.0
2024-07-06 15:21:45,1.0,63.0,1.0,1.0,0.0,1480.0,3220.0,2550.0,364.0,8573.0,3375.0,1584.0,18.0,87.0,12.0,28.0,36.0,94.0,7346.0,44.0
2024-07-06 15:21:59,31.0,119.0,1.0,2.0,2.0,8308.0,3458.0,9567.0,48.0,6204.0,9613.0,3202.0,30.0,84.0,91.0,48.0,28.0,55.0,5879.0,16.0
2024-07-06 15:22:09,1.0,52.0,3.0,2.0,2.0,4099.0,2727.0,7766.0,9478.0,5146.0,811.0,7036.0,43.0,90.0,36.0,92.0,19.0,57.0,3903.0,19.0
2024-07-06 15:22:22,18.0,93.0,3.0,2.0,2.0,7583.0,6682.0,3653.0,7649.0,9629.0,8651.0,6542.0,47.0,7.0,26.0,91.0,94.0,40.0,2635.0,18.0
2024-07-06 15:22:33,5.0,110.0,2.0,1.0,0.0,686.0,5285.0,335.0,9068.0,9312.0,6618.0,7544.0,57.0,35.0,15.0,12.0,14.0,79.0,8365.0,14.0
2024-07-06 15:22:43,6.0,52.0,0.0,3.0,1.0,3396.0,406.0,847.0,371.0,4679.0,7725.0,5883.0,22.0,43.0,63.0,89.0,67.0,72.0,2824.0,17.0
2024-07-06 15:22:49,14.0,12.0,2.0,0.0,3.0,546.0,9245.0,129.0,1317.0,8940.0,3400.0,4763.0,78.0,85.0,58.0,27.0,44.0,39.0,9739.0,1.0
2024-07-06 15:22:55,29.0,106.0,0.0,2.0,3.0,438.0,6293.0,6557.0,1142.0,6233.0,4276.0,668.0,19.0,59.0,86.0,72.0,79.0,31.0,726.0,76.0
2024-07-06 15:23:02,22.0,50.0,3.0,2.0,3.0,6340.0,1990.0,338.0,4302.0,6842.0,6530.0,1169.0,40.0,14.0,32.0,54.0,43.0,82.0,8970.0,14.0
2024-07-06 15:23:09,12.0,56.0,3.0,1.0,1.0,5542.0,965.0,8619.0,2163.0,7935.0,2654.0,3668.0,95.0,76.0,15.0,55.0,50.0,44.0,760.0,7.0
2024-07-06 15:23:15,27.0,74.0,0.0,3.0,1.0,4064.0,6438.0,7452.0,9083.0,9797.0,7443.0,6555.0,59.0,67.0,92.0,89.0,23.0,83.0,1083.0,93.0
2024-07-06 15:23:21,3.0,13.0,3.0,1.0,1.0,602.0,6451.0,9414.0,8461.0,9061.0,9604.0,4399.0,5.0,74.0,34.0,97.0,61.0,37.0,7919.0,74.0
2024-07-06 15:23:27,6.0,1.0,0.0,0.0,1.0,6788.0,8656.0,2876.0,483.0,9987.0,703.0,8302.0,12.0,18.0,16.0,80.0,42.0,40.0,5211.0,4.0
2024-07-06 15:23:35,30.0,28.0,2.0,3.0,3.0,8031.0,8933.0,3252.0,4152.0,1221.0,5159.0,1613.0,74.0,73.0,79.0,4.0,4.0,1.0,7167.0,16.0
2024-07-06 15:23:41,6.0,49.0,2.0,3.0,2.0,6071.0,1272.0,752.0,6253.0,4928.0,2265.0,9453.0,57.0,1.0,70.0,17.0,75.0,20.0,8218.0,54.0
2024-07-06 15:23:47,2.0,9.0,3.0,2.0,3.0,422.0,1095.0,2332.0,4631.0,8033.0,4007.0,9511.0,41.0,71.0,85.0,30.0,74.0,51.0,2912.0,37.0
2024-07-06 15:23:53,14.0,122.0,0.0,2.0,2.0,5679.0,6060.0,8283.0,7155.0,5555.0,9221.0,9271.0,73.0,38.0,70.0,1.0,3.0,12.0,7913.0,89.0
2024-07-06 15:23:59,24.0,2.0,1.0,2.0,1.0,9256.0,9215.0,840.0,3484.0,1247.0,1873.0,5143.0,78.0,14.0,87.0,52.0,91.0,72.0,7009.0,65.0
2024-07-06 15:24:05,0.0,43.0,3.0,0.0,3.0,8967.0,1819.0,7619.0,6173.0,6856.0,6706.0,597.0,66.0,17.0,94.0,61.0,40.0,6.0,1985.0,91.0
2024-07-06 15:24:11,0.0,81.0,1.0,1.0,1.0,5942.0,1588.0,8867.0,5679.0,8662.0,9078.0,2618.0,68.0,46.0,14.0,95.0,89.0,63.0,6339.0,42.0
2024-07-06 15:24:19,5.0,101.0,3.0,3.0,0.0,2338.0,6514.0,6194.0,1263.0,3642.0,4640.0,6069.0,54.0,71.0,91.0,3.0,26.0,42.0,3275.0,28.0
2024-07-06 15:24:25,30.0,121.0,3.0,3.0,1.0,9711.0,1643.0,7935.0,1663.0,1790.0,7403.0,4482.0,82.0,46.0,10.0,36.0,56.0,15.0,5202.0,92.0
2024-07-06 15:24:31,28.0,116.0,3.0,2.0,2.0,9357.0,4237.0,4579.0,2963.0,1142.0,4534.0,4789.0,16.0,98.0,3.0,4.0,45.0,99.0,483.0,12.0
2024-07-06 15:24:37,0.0,104.0,0.0,0.0,3.0,6913.0,5573.0,9911.0,1384.0,9652.0,2349.0,3798.0,16.0,72.0,95.0,19.0,41.0,6.0,8494.0,7.0
2024-07-06 15:24:43,32.0,49.0,2.0,2.0,3.0,6398.0,117.0,36.0,9675.0,5050.0,369.0,3339.0,78.0,27.0,51.0,12.0,20.0,79.0,3705.0,58.0
2024-07-06 15:24:50,10.0,15.0,0.0,3.0,2.0,1289.0,9287.0,7541.0,2519.0,1318.0,789.0,1237.0,82.0,11.0,14.0,2.0,44.0,16.0,576.0,79.0
2024-07-06 15:24:56,1.0,15.0,3.0,3.0,0.0,9611.0,3817.0,8454.0,3143.0,2182.0,3534.0,1654.0,72.0,13.0,51.0,29.0,19.0,49.0,6280.0,33.0
2024-07-06 15:25:02,6.0,107.0,1.0,3.0,1.0,928.0,3229.0,1561.0,2131.0,9795.0,4355.0,3239.0,69.0,90.0,20.0,6.0,45.0,22.0,7595.0,22.0
2024-07-06 15:25:08,23.0,55.0,0.0,0.0,1.0,870.0,6030.0,8629.0,1310.0,8874.0,3270.0,8174.0,92.0,20.0,54.0,92.0,63.0,74.0,1512.0,13.0
2024-07-06 15:25:14,6.0,80.0,0.0,0.0,3.0,9741.0,2118.0,1508.0,2508.0,2798.0,1820.0,2545.0,22.0,77.0,17.0,74.0,48.0,66.0,2396.0,38.0
2024-07-06 15:25:20,8.0,23.0,1.0,1.0,0.0,5863.0,5478.0,6703.0,4889.0,8772.0,2882.0,4685.0,49.0,51.0,50.0,2.0,37.0,19.0,9627.0,27.0
2024-07-06 15:25:28,6.0,109.0,2.0,3.0,0.0,3749.0,5158.0,239.0,2507.0,417.0,2517.0,3236.0,77.0,39.0,90.0,75.0,6.0,94.0,2614.0,27.0
2024-07-06 15:25:34,24.0,87.0,2.0,1.0,3.0,2983.0,3487.0,7452.0,9099.0,8927.0,6951.0,1423.0,34.0,91.0,30.0,74.0,24.0,98.0,9232.0,9.0
2024-07-06 15:25:40,17.0,102.0,0.0,2.0,1.0,5696.0,7012.0,9609.0,7462.0,1735.0,8826.0,8744.0,15.0,96.0,28.0,49.0,96.0,56.0,4237.0,72.0
2024-07-06 15:25:47,21.0,63.0,3.0,1.0,2.0,3732.0,6657.0,9649.0,2542.0,2270.0,3780.0,5901.0,6.0,7.0,16.0,52.0,22.0,38.0,6761.0,89.0
2024-07-06 15:25:53,24.0,93.0,0.0,3.0,1.0,9859.0,1986.0,7137.0,1680.0,5343.0,6305.0,8750.0,87.0,50.0,69.0,34.0,24.0,84.0,8807.0,31.0
2024-07-06 17:13:24,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-06 17:13:30,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-06 17:13:36,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-06 17:13:42,5.0,55.0,1.0,3.0,2.0,8260.0,6737.0,1545.0,7317.0,7525.0,4200.0,4256.0,64.0,97.0,48.0,4.0,50.0,50.0,1976.0,12.0
2024-07-06 17:13:48,15.0,113.0,2.0,1.0,0.0,8354.0,8418.0,5357.0,2585.0,3729.0,1015.0,6563.0,2.0,17.0,43.0,19.0,67.0,47.0,5269.0,95.0
2024-07-06 17:13:54,2.0,38.0,0.0,1.0,0.0,1783.0,4788.0,4117.0,4008.0,1550.0,5324.0,9195.0,57.0,11.0,90.0,66.0,10.0,93.0,553.0,65.0
